ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance_km,driver_age_group,driver_rating_bin,DistanceCategory
0xc7a6,AGRRES17DEL01,34.0,4.8,27.157772,78.04725,27.167772,78.05725,,,,Stormy,High,0,Snack,motorcycle,2.0,Yes,Urban,47,1.488347124650747,25-34,>4.5,01-02 km
0xd2bf,AGRRES17DEL01,36.0,4.8,27.157772,78.04725,27.167772,78.05725,2022-11-02,,,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,24,1.488347124650747,35-44,>4.5,01-02 km
0x874e,JAPRES20DEL01,27.0,4.8,26.956431,75.776649,26.966431,75.786649,2022-01-03,,,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,23,1.4895293820617894,25-34,>4.5,01-02 km
0xc40,JAPRES20DEL01,31.0,4.8,26.956431,75.776649,26.966431,75.786649,,,,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,1.4895293820617894,25-34,>4.5,01-02 km
0x5e04,JAPRES20DEL01,25.0,4.5,26.956431,75.776649,26.966431,75.786649,2022-09-03,,,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,1.4895293820617894,<25,3.6–4.5,01-02 km
0x1440,JAPRES20DEL01,30.0,4.4,26.956431,75.776649,26.966431,75.786649,,,,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,1.4895293820617894,25-34,3.6–4.5,01-02 km
0x3410,JAPRES20DEL01,32.0,4.7,26.956431,75.776649,26.966431,75.786649,,,,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,1.4895293820617894,25-34,>4.5,01-02 km
0x9d4b,JAPRES20DEL01,35.0,4.0,26.956431,75.776649,26.966431,75.786649,2022-05-04,,,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,1.4895293820617894,25-34,3.6–4.5,01-02 km
0xb16,JAPRES20DEL01,39.0,4.4,26.956431,75.776649,26.966431,75.786649,2022-05-03,,,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,1.4895293820617894,35-44,3.6–4.5,01-02 km
0x5545,JAPRES20DEL01,21.0,4.9,26.956431,75.776649,26.966431,75.786649,,,,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,1.4895293820617894,<25,>4.5,01-02 km
0xb368,JAPRES20DEL01,31.0,4.6,26.956431,75.776649,26.966431,75.786649,2022-03-03,,,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,19,1.4895293820617894,25-34,>4.5,01-02 km
0x50b6,JAPRES20DEL01,32.0,4.6,26.956431,75.776649,26.966431,75.786649,,,,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,25,1.4895293820617894,25-34,>4.5,01-02 km
0x2358,JAPRES20DEL01,27.0,4.9,26.956431,75.776649,26.966431,75.786649,,,,Sandstorms,High,1,Meal,scooter,0.0,No,Urban,20,1.4895293820617894,25-34,>4.5,01-02 km
0x6f89,JAPRES20DEL01,35.0,4.2,26.956431,75.776649,26.966431,75.786649,,,,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,27,1.4895293820617894,25-34,3.6–4.5,01-02 km
0x350d,JAPRES20DEL01,35.0,4.6,26.956431,75.776649,26.966431,75.786649,,,,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,1.4895293820617894,25-34,>4.5,01-02 km
0x1d8d,JAPRES010DEL01,36.0,4.9,26.921411,75.793604,26.931411,75.803604,,,,Windy,High,0,Meal,motorcycle,2.0,No,Metropolitian,41,1.4897343062370803,35-44,>4.5,01-02 km
0xbe05,JAPRES010DEL01,30.0,4.2,26.921411,75.793604,26.931411,75.803604,2022-03-04,,,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,32,1.4897343062370803,25-34,3.6–4.5,01-02 km
0x998b,JAPRES010DEL01,31.0,4.8,26.921411,75.793604,26.931411,75.803604,2022-05-03,,,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,1.4897343062370803,25-34,>4.5,01-02 km
0xbc24,JAPRES010DEL01,37.0,4.6,26.921411,75.793604,26.931411,75.803604,2022-01-03,,,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,26,1.4897343062370803,35-44,>4.5,01-02 km
0x8576,JAPRES010DEL01,32.0,4.6,26.921411,75.793604,26.931411,75.803604,,,,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.4897343062370803,25-34,>4.5,01-02 km
0x4520,JAPRES010DEL01,35.0,4.7,26.921411,75.793604,26.931411,75.803604,,,,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,1.4897343062370803,25-34,>4.5,01-02 km
0x97bc,JAPRES010DEL01,32.0,4.8,26.921411,75.793604,26.931411,75.803604,2022-07-03,,,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,22,1.4897343062370803,25-34,>4.5,01-02 km
0x7e1b,JAPRES010DEL01,33.0,4.8,26.921411,75.793604,26.931411,75.803604,,,,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,38,1.4897343062370803,25-34,>4.5,01-02 km
0x6e02,JAPRES010DEL01,27.0,4.5,26.921411,75.793604,26.931411,75.803604,,,,Sunny,High,1,Buffet,scooter,1.0,No,Urban,19,1.4897343062370803,25-34,3.6–4.5,01-02 km
0x7ae5,JAPRES010DEL01,34.0,4.3,26.921411,75.793604,26.931411,75.803604,,,,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,1.4897343062370803,25-34,3.6–4.5,01-02 km
0xea7,JAPRES010DEL01,34.0,4.9,26.921411,75.793604,26.931411,75.803604,2022-09-03,,,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,27,1.4897343062370803,25-34,>4.5,01-02 km
0x2b78,JAPRES010DEL01,33.0,4.7,26.921411,75.793604,26.931411,75.803604,2022-11-03,,,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22,1.4897343062370803,25-34,>4.5,01-02 km
0xb13,JAPRES02DEL01,24.0,4.6,26.914142,75.805704,26.924142,75.815704,,,,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,1.4897768153112216,<25,>4.5,01-02 km
0x92d9,JAPRES02DEL01,20.0,4.9,26.914142,75.805704,26.924142,75.815704,,,,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13,1.4897768153112216,<25,>4.5,01-02 km
0x533d,JAPRES02DEL01,35.0,4.5,26.914142,75.805704,26.924142,75.815704,2022-01-04,,,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,17,1.4897768153112216,25-34,3.6–4.5,01-02 km
0x28fd,JAPRES02DEL01,30.0,4.5,26.914142,75.805704,26.924142,75.815704,2022-05-04,,,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,1.4897768153112216,25-34,3.6–4.5,01-02 km
0x78b5,JAPRES02DEL01,27.0,4.9,26.914142,75.805704,26.924142,75.815704,,,,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,23,1.4897768153112216,25-34,>4.5,01-02 km
0x9209,JAPRES02DEL01,32.0,4.5,26.914142,75.805704,26.924142,75.815704,,,,Sandstorms,High,2,Snack,scooter,1.0,No,Metropolitian,27,1.4897768153112216,25-34,3.6–4.5,01-02 km
0xbae6,JAPRES02DEL01,36.0,4.2,26.914142,75.805704,26.924142,75.815704,,,,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,1.4897768153112216,35-44,3.6–4.5,01-02 km
0xbd8f,JAPRES02DEL01,33.0,4.9,26.914142,75.805704,26.924142,75.815704,2022-03-04,,,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,1.4897768153112216,25-34,>4.5,01-02 km
0x5a02,JAPRES02DEL01,24.0,4.7,26.914142,75.805704,26.924142,75.815704,2022-03-03,,,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,1.4897768153112216,<25,>4.5,01-02 km
0x5ddb,JAPRES02DEL01,20.0,4.6,26.914142,75.805704,26.924142,75.815704,,,,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,1.4897768153112216,<25,>4.5,01-02 km
0x1613,JAPRES02DEL01,37.0,4.6,26.914142,75.805704,26.924142,75.815704,2022-05-03,,,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,1.4897768153112216,35-44,>4.5,01-02 km
0x5e84,JAPRES02DEL01,31.0,4.4,26.914142,75.805704,26.924142,75.815704,2022-01-03,,,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,1.4897768153112216,25-34,3.6–4.5,01-02 km
0x1da7,JAPRES18DEL01,30.0,4.9,26.913987,75.752891,26.923987,75.762891,,,,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,1.489777721651655,25-34,>4.5,01-02 km
0x9a72,JAPRES18DEL01,38.0,5.0,26.913987,75.752891,26.923987,75.762891,,,,Sunny,Low,2,Snack,scooter,0.0,No,Urban,17,1.489777721651655,35-44,>4.5,01-02 km
0xb0e,JAPRES18DEL01,29.0,4.7,26.913987,75.752891,26.923987,75.762891,2022-03-04,,,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,33,1.489777721651655,25-34,>4.5,01-02 km
0x17ad,JAPRES18DEL01,25.0,4.4,26.913987,75.752891,26.923987,75.762891,2022-09-03,,,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,1.489777721651655,<25,3.6–4.5,01-02 km
0x129a,JAPRES18DEL01,34.0,4.9,26.913987,75.752891,26.923987,75.762891,2022-07-03,,,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,1.489777721651655,25-34,>4.5,01-02 km
0x1d44,JAPRES18DEL01,22.0,5.0,26.913987,75.752891,26.923987,75.762891,2022-05-03,,,Fog,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,29,1.489777721651655,<25,>4.5,01-02 km
0xb6ea,JAPRES18DEL01,38.0,4.7,26.913987,75.752891,26.923987,75.762891,,,,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,1.489777721651655,35-44,>4.5,01-02 km
0xa9cd,JAPRES18DEL01,26.0,4.7,26.913987,75.752891,26.923987,75.762891,,,,Sunny,High,2,Buffet,scooter,0.0,No,Metropolitian,17,1.489777721651655,25-34,>4.5,01-02 km
0x607a,JAPRES18DEL01,24.0,4.7,26.913987,75.752891,26.923987,75.762891,,,,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,1.489777721651655,<25,>4.5,01-02 km
0x3599,JAPRES18DEL01,24.0,4.9,26.913987,75.752891,26.923987,75.762891,,,,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,1.489777721651655,<25,>4.5,01-02 km
0x9c4f,JAPRES18DEL01,22.0,4.8,26.913987,75.752891,26.923987,75.762891,,,,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,10,1.489777721651655,<25,>4.5,01-02 km
0x6859,JAPRES18DEL01,23.0,4.7,26.913987,75.752891,26.923987,75.762891,,,,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,23,1.489777721651655,<25,>4.5,01-02 km
0x665a,JAPRES18DEL01,36.0,5.0,26.913987,75.752891,26.923987,75.762891,2022-05-04,,,Sunny,Low,1,Meal,motorcycle,1.0,No,Urban,12,1.489777721651655,35-44,>4.5,01-02 km
0xa515,JAPRES03DEL01,25.0,4.8,26.913483,75.803139,26.923483,75.813139,2022-01-04,,,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,17,1.4897806686912982,<25,>4.5,01-02 km
0xb13e,JAPRES03DEL01,22.0,3.5,26.913483,75.803139,26.923483,75.813139,2022-05-03,,,Sunny,High,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44,1.4897806686912982,<25,2.6–3.5,01-02 km
0xa983,JAPRES03DEL01,21.0,4.5,26.913483,75.803139,26.923483,75.813139,2022-11-03,,,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,1.4897806686912982,<25,3.6–4.5,01-02 km
0xb1bf,JAPRES03DEL01,32.0,4.6,26.913483,75.803139,26.923483,75.813139,,,,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,24,1.4897806686912982,25-34,>4.5,01-02 km
0x118c,JAPRES03DEL01,26.0,5.0,26.913483,75.803139,26.923483,75.813139,,,,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,12,1.4897806686912982,25-34,>4.5,01-02 km
0x15b0,JAPRES03DEL01,38.0,4.0,26.913483,75.803139,26.923483,75.813139,2022-01-03,,,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,1.4897806686912982,35-44,3.6–4.5,01-02 km
0x3086,JAPRES03DEL01,21.0,4.8,26.913483,75.803139,26.923483,75.813139,,,,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Metropolitian,17,1.4897806686912982,<25,>4.5,01-02 km
0x5e5c,JAPRES03DEL01,34.0,5.0,26.913483,75.803139,26.923483,75.813139,2022-03-04,,,Stormy,High,0,Snack,motorcycle,1.0,Yes,Urban,49,1.4897806686912982,25-34,>4.5,01-02 km
0x4582,JAPRES03DEL01,37.0,4.6,26.913483,75.803139,26.923483,75.813139,,,,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,1.4897806686912982,35-44,>4.5,01-02 km
0x931d,JAPRES03DEL01,22.0,4.6,26.913483,75.803139,26.923483,75.813139,,,,Cloudy,High,2,Drinks,electric_scooter,0.0,No,Urban,23,1.4897806686912982,<25,>4.5,01-02 km
0xa733,JAPRES03DEL01,38.0,4.0,26.913483,75.803139,26.923483,75.813139,2022-05-04,,,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32,1.4897806686912982,35-44,3.6–4.5,01-02 km
0x2565,JAPRES03DEL01,23.0,4.0,26.913483,75.803139,26.923483,75.813139,,,,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,1.4897806686912982,<25,3.6–4.5,01-02 km
0xb6a8,JAPRES03DEL01,38.0,4.9,26.913483,75.803139,26.923483,75.813139,2022-09-03,,,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,1.4897806686912982,35-44,>4.5,01-02 km
0x8751,JAPRES03DEL01,38.0,4.7,26.913483,75.803139,26.923483,75.813139,,,,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,15,1.4897806686912982,35-44,>4.5,01-02 km
0x9f26,JAPRES03DEL01,28.0,4.6,26.913483,75.803139,26.923483,75.813139,,,,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,15,1.4897806686912982,25-34,>4.5,01-02 km
0x6e76,JAPRES03DEL01,24.0,4.6,26.913483,75.803139,26.923483,75.813139,2022-03-03,,,Windy,Low,1,Drinks,scooter,1.0,No,Urban,16,1.4897806686912982,<25,>4.5,01-02 km
0x471c,JAPRES03DEL01,27.0,4.9,26.913483,75.803139,26.923483,75.813139,,,,Sunny,Low,2,Snack,scooter,0.0,No,Urban,21,1.4897806686912982,25-34,>4.5,01-02 km
0x1a9a,JAPRES06DEL01,27.0,4.7,26.911927,75.797282,26.921927,75.807282,2022-11-03,,,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,1.489789766813,25-34,>4.5,01-02 km
0x6763,JAPRES06DEL01,29.0,4.3,26.911927,75.797282,26.921927,75.807282,,,,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,1.489789766813,25-34,3.6–4.5,01-02 km
0xb6df,JAPRES06DEL01,33.0,4.8,26.911927,75.797282,26.921927,75.807282,2022-05-04,,,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,1.489789766813,25-34,>4.5,01-02 km
0x8d27,JAPRES06DEL01,34.0,4.2,26.911927,75.797282,26.921927,75.807282,2022-03-04,,,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,1.489789766813,25-34,3.6–4.5,01-02 km
0x51ae,JAPRES06DEL01,31.0,4.6,26.911927,75.797282,26.921927,75.807282,,,,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,19,1.489789766813,25-34,>4.5,01-02 km
0xf9d,JAPRES06DEL01,26.0,4.8,26.911927,75.797282,26.921927,75.807282,,,,Stormy,High,1,Buffet,scooter,0.0,No,Metropolitian,21,1.489789766813,25-34,>4.5,01-02 km
0x482b,JAPRES06DEL01,31.0,4.5,26.911927,75.797282,26.921927,75.807282,2022-01-04,,,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,23,1.489789766813,25-34,3.6–4.5,01-02 km
0xb7bd,JAPRES06DEL01,26.0,4.9,26.911927,75.797282,26.921927,75.807282,,,,Sunny,Low,1,Meal,motorcycle,1.0,No,Urban,18,1.489789766813,25-34,>4.5,01-02 km
0xa6a3,JAPRES06DEL01,36.0,4.0,26.911927,75.797282,26.921927,75.807282,,,,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,33,1.489789766813,35-44,3.6–4.5,01-02 km
0x41ef,JAPRES06DEL01,31.0,4.5,26.911927,75.797282,26.921927,75.807282,2022-09-03,,,Sandstorms,Low,1,Drinks,scooter,1.0,No,Urban,25,1.489789766813,25-34,3.6–4.5,01-02 km
0x1dbb,JAPRES06DEL01,38.0,4.9,26.911927,75.797282,26.921927,75.807282,2022-07-03,,,Windy,Low,2,Drinks,scooter,1.0,No,Urban,26,1.489789766813,35-44,>4.5,01-02 km
0x1e24,JAPRES09DEL01,38.0,4.7,26.911378,75.789034,26.921378,75.799034,2022-01-04,,,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,1.489792976782627,35-44,>4.5,01-02 km
0x3c9e,JAPRES09DEL01,33.0,5.0,26.911378,75.789034,26.921378,75.799034,,,,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,27,1.489792976782627,25-34,>4.5,01-02 km
0x42bf,JAPRES09DEL01,24.0,4.8,26.911378,75.789034,26.921378,75.799034,2022-03-04,,,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,10,1.489792976782627,<25,>4.5,01-02 km
0x2d40,JAPRES09DEL01,20.0,4.6,26.911378,75.789034,26.921378,75.799034,,,,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,16,1.489792976782627,<25,>4.5,01-02 km
0x1556,JAPRES09DEL01,22.0,4.7,26.911378,75.789034,26.921378,75.799034,2022-09-03,,,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,17,1.489792976782627,<25,>4.5,01-02 km
0x3812,JAPRES09DEL01,33.0,4.9,26.911378,75.789034,26.921378,75.799034,,,,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,1.489792976782627,25-34,>4.5,01-02 km
0x41bc,JAPRES09DEL01,29.0,4.9,26.911378,75.789034,26.921378,75.799034,,,,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,1.489792976782627,25-34,>4.5,01-02 km
0x5c18,JAPRES09DEL01,38.0,4.7,26.911378,75.789034,26.921378,75.799034,,,,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,1.489792976782627,35-44,>4.5,01-02 km
0x8108,JAPRES09DEL01,30.0,4.7,26.911378,75.789034,26.921378,75.799034,,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,1.489792976782627,25-34,>4.5,01-02 km
0x7085,JAPRES09DEL01,21.0,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,,,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,1.489792976782627,<25,>4.5,01-02 km
0x7319,JAPRES09DEL01,28.0,4.8,26.911378,75.789034,26.921378,75.799034,2022-07-03,,,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,24,1.489792976782627,25-34,>4.5,01-02 km
0x412f,JAPRES09DEL01,25.0,5.0,26.911378,75.789034,26.921378,75.799034,,,,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,1.489792976782627,<25,>4.5,01-02 km
0x3d04,JAPRES08DEL01,22.0,4.6,26.910262,75.783013,26.920262,75.793013,,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,1.4897995018082963,<25,>4.5,01-02 km
0x3b5a,JAPRES08DEL01,27.0,4.6,26.910262,75.783013,26.920262,75.793013,2022-01-03,,,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,1.4897995018082963,25-34,>4.5,01-02 km
0x514d,JAPRES08DEL01,29.0,4.2,26.910262,75.783013,26.920262,75.793013,,,,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,31,1.4897995018082963,25-34,3.6–4.5,01-02 km
0xa61d,JAPRES08DEL01,21.0,4.6,26.910262,75.783013,26.920262,75.793013,2022-09-03,,,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,18,1.4897995018082963,<25,>4.5,01-02 km
0x744c,JAPRES08DEL01,23.0,4.9,26.910262,75.783013,26.920262,75.793013,,,,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,1.4897995018082963,<25,>4.5,01-02 km
0x195d,JAPRES08DEL01,36.0,4.2,26.910262,75.783013,26.920262,75.793013,,,,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,34,1.4897995018082963,35-44,3.6–4.5,01-02 km
0x2c86,JAPRES08DEL01,20.0,4.6,26.910262,75.783013,26.920262,75.793013,,,,Stormy,High,1,Snack,motorcycle,1.0,No,Urban,17,1.4897995018082963,<25,>4.5,01-02 km
0x5eb8,JAPRES08DEL01,22.0,4.8,26.910262,75.783013,26.920262,75.793013,,,,Fog,High,2,Snack,scooter,0.0,No,Metropolitian,30,1.4897995018082963,<25,>4.5,01-02 km
0x36de,JAPRES08DEL01,36.0,4.8,26.910262,75.783013,26.920262,75.793013,,,,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,18,1.4897995018082963,35-44,>4.5,01-02 km
0x2af7,JAPRES08DEL01,25.0,4.0,26.910262,75.783013,26.920262,75.793013,2022-05-04,,,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,19,1.4897995018082963,<25,3.6–4.5,01-02 km
0x4051,JAPRES08DEL01,38.0,4.7,26.910262,75.783013,26.920262,75.793013,2022-11-03,,,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,28,1.4897995018082963,35-44,>4.5,01-02 km
0x7558,JAPRES08DEL01,24.0,4.0,26.910262,75.783013,26.920262,75.793013,,,,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,1.4897995018082963,<25,3.6–4.5,01-02 km
0x9855,JAPRES08DEL01,32.0,4.6,26.910262,75.783013,26.920262,75.793013,2022-01-04,,,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,1.4897995018082963,25-34,>4.5,01-02 km
0x6913,JAPRES05DEL01,22.0,4.8,26.905287,75.794592,26.915287,75.804592,2022-05-04,,,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,19,1.4898285870179706,<25,>4.5,01-02 km
0xabe4,JAPRES05DEL01,31.0,4.1,26.905287,75.794592,26.915287,75.804592,2022-11-03,,,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,33,1.4898285870179706,25-34,3.6–4.5,01-02 km
0x1677,JAPRES05DEL01,25.0,4.5,26.905287,75.794592,26.915287,75.804592,2022-01-03,,,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,16,1.4898285870179706,<25,3.6–4.5,01-02 km
0x502a,JAPRES05DEL01,37.0,4.1,26.905287,75.794592,26.915287,75.804592,,,,Cloudy,High,2,Buffet,electric_scooter,2.0,No,Metropolitian,38,1.4898285870179706,35-44,3.6–4.5,01-02 km
0x6876,JAPRES05DEL01,27.0,4.9,26.905287,75.794592,26.915287,75.804592,2022-09-03,,,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,13,1.4898285870179706,25-34,>4.5,01-02 km
0x7824,JAPRES05DEL01,35.0,4.7,26.905287,75.794592,26.915287,75.804592,,,,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,1.4898285870179706,25-34,>4.5,01-02 km
0x9e05,JAPRES05DEL01,33.0,4.1,26.905287,75.794592,26.915287,75.804592,,,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,1.4898285870179706,25-34,3.6–4.5,01-02 km
0x8b19,JAPRES05DEL01,21.0,4.7,26.905287,75.794592,26.915287,75.804592,,,,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,12,1.4898285870179706,<25,>4.5,01-02 km
0xb1e1,JAPRES05DEL01,27.0,5.0,26.905287,75.794592,26.915287,75.804592,2022-05-03,,,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,21,1.4898285870179706,25-34,>4.5,01-02 km
0xaf7a,JAPRES05DEL01,24.0,5.0,26.905287,75.794592,26.915287,75.804592,,,,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,1.4898285870179706,<25,>4.5,01-02 km
0x2233,JAPRES05DEL01,30.0,4.6,26.905287,75.794592,26.915287,75.804592,2022-01-04,,,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,1.4898285870179706,25-34,>4.5,01-02 km
0x6b1a,JAPRES05DEL01,28.0,4.9,26.905287,75.794592,26.915287,75.804592,2022-03-04,,,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,15,1.4898285870179706,25-34,>4.5,01-02 km
0xa1d8,JAPRES05DEL01,33.0,4.7,26.905287,75.794592,26.915287,75.804592,2022-03-03,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,1.4898285870179706,25-34,>4.5,01-02 km
0x3ac6,JAPRES05DEL01,34.0,4.9,26.905287,75.794592,26.915287,75.804592,,,,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,22,1.4898285870179706,25-34,>4.5,01-02 km
0x1ddb,JAPRES01DEL01,28.0,4.7,26.90519,75.810753,26.91519,75.820753,2022-05-03,,,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,12,1.489829154062434,25-34,>4.5,01-02 km
0x2c58,JAPRES01DEL01,38.0,4.5,26.90519,75.810753,26.91519,75.820753,2022-03-04,,,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,17,1.489829154062434,35-44,3.6–4.5,01-02 km
0x4de2,JAPRES01DEL01,23.0,4.7,26.90519,75.810753,26.91519,75.820753,2022-11-03,,,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,24,1.489829154062434,<25,>4.5,01-02 km
0x8969,JAPRES01DEL01,31.0,4.6,26.90519,75.810753,26.91519,75.820753,,,,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,33,1.489829154062434,25-34,>4.5,01-02 km
0x852,JAPRES01DEL01,34.0,4.8,26.90519,75.810753,26.91519,75.820753,,,,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,15,1.489829154062434,25-34,>4.5,01-02 km
0xace8,JAPRES01DEL01,20.0,4.8,26.90519,75.810753,26.91519,75.820753,,,,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,11,1.489829154062434,<25,>4.5,01-02 km
0x340e,JAPRES01DEL01,26.0,4.0,26.90519,75.810753,26.91519,75.820753,,,,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,28,1.489829154062434,25-34,3.6–4.5,01-02 km
0xa4d3,JAPRES01DEL01,32.0,4.8,26.90519,75.810753,26.91519,75.820753,,,,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,13,1.489829154062434,25-34,>4.5,01-02 km
